text|label|family
Raymond L. Garthoff, SinoSoviet Military Relations, The Annals of the American Academy of Political and Social Science, vol. 349 (September, 1963), pp. |0|Europe&America
These twin props: that, as framed, the Convention had enough safeguards to prevent pilgrims from being used as political agents or gobetweens and that, in practice, no foolproof system could be devised that may prevent its abuse, were ultimately to sustain both the Viceroy and the India Office against their fears.|0|Traditional
Village elders were approached to try to persuade Naga 'hostiles', as they were termed, to surrender.|0|Europe&America
arrival of additional troops under command of Lieutenant Macgregor and Captain Williamson, Inspector General of Police, the resistance of the Nagas broke down.60 On the accidental death of Carnegy, about this time, the duties of the Political Officer.|0|PostRevisionism
She would not negotiate a general boundary settlement, but only minor adjustments of a mile here or there in the Indian claim lines-and that only after China had withdrawn from Aksai Chin.|1|Revisionism
border incident at Longju led to an expression of co nc ern which attributed the dash to confusion regarding the precise alignment. |0|Europe&America
But these continuing defeats in the western sector did not shadow the optimism that in NEFA the sto ry would be different.|1|Revisionism
Only the timely intervention of the Moghul governor of Kashmir enabled the Ladakhis to escape complete subjugation.|1|Revisionism
He would find it still harder to seek aid from the West.|0|Traditional
But other considerations, less immediate but still weighty, suggested that India should not appear as curtly refusing to talk to China at all. |1|Revisionism
There were no large scale battles; most engagements were fierce and brief.|1|Europe&America
The Chinese tended to see the idea of boundary more in the sense of frontier.|1|Revisionism
When his forces were only some ten miles from Sakya monastery, they suffered a setback in an engagement with Tsang forces and withdrew to the Mayum Pass.|0|Europe&America
Buddhist shrines and the temples of Hindu gods are close together.|0|Europe&America
The 'recoupment of expenditure ' is a telling explanation on the state of affairs in the Tibetan borders.|0|Traditional
On the night of August 4, there were further attacks by North Vietnamese torpedo boats on the destroyers Maddox and C. Turner Joy.|1|Europe&America
This was relaxed during the festival of Shivaratri and after the festival the combing up operation was done to expel all those who had come to attend the festival.|0|PostRevisionism
However, V.K. Singh cites the presence of the Mauryan Empire and Chola Dynasty in regions India does not place a claim to but which were heavily influenced by Indian culture. |0|PostRevisionism
The largest and most important of the principalities was Nepal, which had maintained its independence and uniqueness even under British rule of the subcontinent.|1|Revisionism
Curzon believed that, like the northwest frontier, Tibet had become a board for the 'Great Game', and in the Younghusband mission to Lha sa in 1904 he staked Britain's claim there.|1|Revisionism
It was seen as putting power into the hands of the weak so that even the super powers would have to bow to it.|1|Revisionism
When Secretary of State wrote his telegram of 1st August, he must have had by him the special copy of Captain Younghusband's map, and we cannot, therefore, it is thought, well urge the plea that the map of the NorthWest Frontier sent to Secretary of State was wrong in respect of this boundary because the spur running south from the Kuenlun was not marked on it.|1|PostRevisionism
But we see no necessity at present of incurring the risks and responsibilities entailed by a forward movement...|0|Traditional
My Y ears with Nehru , two main decisions were taken: (1) A small committee of military experts with a representative of the IB in Shillong would visit the NEFA agencies and propose the places near the frontier at which the Assam Rifles units should be posted. |0|Traditional
The Nagas and several other tribes placed pclnjis on the ground to retard the advance or stop the pursuit of any enemy.|0|PostRevisionism
Curiously, these negotiations would follow an Indiandefeat: against China in 1962. 179Nehru to Bogra, 3 September 1953, SWJNSS , 23: 361–8. 180Talks with Bogra and Iskandar Mirza, 14–17 May 1955, SWJNSS , 28: 247ff. |0|PostRevisionism
